Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
38.16600000000175,4.759819813243867e-06,-7.839209727728893e-07,9.457809379951651e-07,-2.7873905292139856e-05,-6.366984183814351e-05,4.060795422261726e-05
38.16800000000175,4.795693109813678e-06,-7.524660046574234e-07,8.70527080388793e-07,3.587329656981095e-05,3.145496811546586e-05,-7.52538576063721e-05
38.17000000000174,4.7873483830768654e-06,-7.705423404048175e-07,8.342692136269271e-07,-8.344726736812042e-06,-1.807633574739419e-05,-3.625786676186597e-05
38.17200000000174,4.737894302729874e-06,-7.844428757243516e-07,8.721130557916786e-07,-4.945408034699194e-05,-1.3900535319534088e-05,3.784384216475152e-05
38.17400000000173,4.682704425264175e-06,-7.650878847353549e-07,8.371676139019246e-07,-5.518987746569865e-05,1.935499098899665e-05,-3.4945441889754014e-05
38.17600000000173,4.620332303272949e-06,-7.610028754450428e-07,8.337592652736416e-07,-6.237212199122563e-05,4.085009290312082e-06,-3.40834862828298e-06
38.178000000001724,4.723678149467642e-06,-7.96456189747326e-07,8.081216136015014e-07,0.00010334584619469349,-3.545331430228314e-05,-2.5637651672140196e-05
38.18000000000172,4.752250485707685e-06,-8.30895227628926e-07,8.391208779574257e-07,2.857233624004285e-05,-3.443903788160004e-05,3.099926435592432e-05
38.182000000001715,4.7688689265910294e-06,-7.916520205445251e-07,8.371921400084624e-07,1.6618440883344216e-05,3.924320708440092e-05,-1.9287379489633207e-06
38.18400000000171,4.775785344726524e-06,-8.329724321074751e-07,8.840106569988038e-07,6.916418135494986e-06,-4.132041156295005e-05,4.6818516990341465e-05
38.186000000001705,4.768857200761033e-06,-8.232955547719943e-07,8.599255376698004e-07,-6.9281439654917085e-06,9.676877335480844e-06,-2.408511932900336e-05
38.1880000000017,4.754438559702911e-06,-8.289909454443642e-07,8.40285324463542e-07,-1.4418641058121822e-05,-5.6953906723699024e-06,-1.9640213206258402e-05
38.190000000001696,4.7261483980546285e-06,-8.089260097133625e-07,8.612083805186451e-07,-2.8290161648282045e-05,2.006493573100166e-05,2.0923056055103087e-05
38.19200000000169,4.693555946052056e-06,-8.31326104255136e-07,8.543901077274947e-07,-3.259245200257309e-05,-2.240009454177352e-05,-6.818272791150311e-06
38.19400000000169,4.670657329821773e-06,-7.760736238730574e-07,8.516857574058241e-07,-2.2898616230282026e-05,5.525248038207855e-05,-2.704350321670582e-06
38.19600000000168,4.665278494455859e-06,-7.740557331227085e-07,8.512237300170771e-07,-5.3788353659146765e-06,2.0178907503489288e-06,-4.620273887470159e-07
38.19800000000168,4.688334247450842e-06,-8.030628679914883e-07,8.921879505000194e-07,2.3055752994982978e-05,-2.9007134868779846e-05,4.096422048294224e-05
38.20000000000167,4.700037981971738e-06,-7.874429028966408e-07,8.818432248481497e-07,1.1703734520895726e-05,1.5619965094847538e-05,-1.0344725651869685e-05
38.20200000000167,4.665189868585831e-06,-7.922776008085516e-07,9.575925292172799e-07,-3.4848113385906786e-05,-4.8346979119108105e-06,7.574930436913014e-05
38.20400000000166,4.719087218008871e-06,-8.149455594968137e-07,9.455502662422071e-07,5.3897349423040384e-05,-2.26679586882622e-05,-1.2042262975072874e-05
38.20600000000166,4.682088726615413e-06,-8.620757318195391e-07,9.476712278004943e-07,-3.69984913934583e-05,-4.713017232272536e-05,2.1209615582872363e-06
38.208000000001654,4.6717664038474845e-06,-8.3610181926599e-07,9.655837967150997e-07,-1.0322322767928833e-05,2.597391255354916e-05,1.7912568914605554e-05
38.21000000000165,4.623696835764742e-06,-7.83549500214518e-07,9.476255379408973e-07,-4.806956808274254e-05,5.255231905147209e-05,-1.7958258774202492e-05
38.212000000001645,4.64706290587444e-06,-8.242756706409886e-07,9.108258273823832e-07,2.3366070109698303e-05,-4.0726170426470655e-05,-3.679971055851408e-05
38.21400000000164,4.6749878554493e-06,-8.577061989240929e-07,8.962096341221758e-07,2.7924949574859914e-05,-3.343052828310433e-05,-1.4616193260207329e-05
38.216000000001635,4.681403378618491e-06,-9.644363566635088e-07,8.672439977710186e-07,6.415523169190948e-06,-0.00010673015773941585,-2.8965636351157188e-05
38.21800000000163,4.659174112325585e-06,-9.650963685540885e-07,8.433789027640061e-07,-2.2229266292905407e-05,-6.600118905796172e-07,-2.3865095007012473e-05
38.220000000001626,4.641950922285187e-06,-9.189888833666019e-07,8.316191368364793e-07,-1.722319004039825e-05,4.610748518748659e-05,-1.175976592752678e-05
38.22200000000162,4.701704526172559e-06,-9.714721705071296e-07,8.935668766186781e-07,5.975360388737248e-05,-5.24832871405278e-05,6.194773978219874e-05
38.22400000000162,4.780689145941142e-06,-9.933134219149192e-07,8.720762070114412e-07,7.898461976858307e-05,-2.184125140778953e-05,-2.1490669607236943e-05
38.22600000000161,4.726431106118159e-06,-1.0228789204547821e-06,8.621926235677887e-07,-5.425803982298329e-05,-2.956549853986294e-05,-9.883583443652361e-06
38.22800000000161,4.708854603387538e-06,-1.0339832264704282e-06,8.950792667928752e-07,-1.7576502730620838e-05,-1.1104306015646167e-05,3.288664322508644e-05
38.2300000000016,4.73071291789225e-06,-1.0120404703956983e-06,9.826729146321017e-07,2.1858314504712332e-05,2.1942756074730047e-05,8.759364783922641e-05
38.2320000000016,4.702185449603103e-06,-1.020562566446221e-06,9.444982966290026e-07,-2.8527468289146328e-05,-8.522096050522581e-06,-3.8174618003099044e-05
38.23400000000159,4.659089532152718e-06,-9.915345430123362e-07,9.680087533441668e-07,-4.3095917450385085e-05,2.902802343388467e-05,2.3510456715164247e-05
38.23600000000159,4.651687441256121e-06,-9.649928517045305e-07,9.413142697823063e-07,-7.402090896597155e-06,2.654169130780561e-05,-2.669448356186061e-05
38.238000000001584,4.696915890013292e-06,-9.659071375494632e-07,9.104015879252241e-07,4.5228448757170666e-05,-9.142858449325483e-07,-3.091268185708221e-05
38.24000000000158,4.69833093192889e-06,-9.337926020170636e-07,9.117027043175013e-07,1.4150419155981117e-06,3.211453553239955e-05,1.3011163922772098e-06
38.242000000001575,4.681637415986371e-06,-9.066659074329622e-07,9.136565322729701e-07,-1.6693515942519564e-05,2.712669458410138e-05,1.9538279554688972e-06
38.24400000000157,4.622577222018037e-06,-9.644740062116138e-07,8.89535322738908e-07,-5.906019396833373e-05,-5.7808098778651545e-05,-2.4121209534062232e-05
38.246000000001565,4.666555812890345e-06,-9.362258908272995e-07,8.66082844570384e-07,4.397859087230798e-05,2.824811538431429e-05,-2.3452478168523916e-05
38.24800000000156,4.687274244240814e-06,-9.530983610999413e-07,8.605049578670571e-07,2.0718431350469304e-05,-1.6872470272641728e-05,-5.57788670332693e-06
38.250000000001556,4.68963641798762e-06,-1.0218096667539519e-06,8.463336121461078e-07,2.362173746805748e-06,-6.871130565401048e-05,-1.4171345720949268e-05
38.25200000000155,4.698791544856223e-06,-1.020598990913817e-06,8.784550184742017e-07,9.15512686860232e-06,1.210675840134966e-06,3.212140632809393e-05
38.25400000000155,4.7060822291160735e-06,-1.0164709208166453e-06,9.25228533732981e-07,7.290684259850474e-06,4.128070097171599e-06,4.677351525877931e-05
38.25600000000154,4.6736784194299425e-06,-9.730565890572707e-07,9.28961270494572e-07,-3.240380968613118e-05,4.34143317593746e-05,3.732736761590939e-06
38.25800000000154,4.607187217198442e-06,-9.034018047440189e-07,9.874443047263054e-07,-6.649120223150017e-05,6.965478431325179e-05,5.848303423173351e-05
38.26000000000153,4.620744806454734e-06,-9.144347991502658e-07,9.701643729011575e-07,1.3557589256291304e-05,-1.1032994406246852e-05,-1.727993182514797e-05
38.26200000000153,4.6358803485617694e-06,-8.725395935860258e-07,9.822640742198883e-07,1.5135542107035599e-05,4.189520556423989e-05,1.20997013187308e-05
38.26400000000152,4.645719627324717e-06,-8.726291557485145e-07,1.001313516515303e-06,9.839278762947742e-06,-8.956216248867673e-08,1.9049442295414778e-05
38.26600000000152,4.664274228195346e-06,-8.619608840179102e-07,1.0167665936798238e-06,1.8554600870628904e-05,1.066827173060431e-05,1.5453077164520758e-05
38.268000000001514,4.6298325770791654e-06,-8.792475233006844e-07,1.008393234000168e-06,-3.444165111618036e-05,-1.72866392827742e-05,-8.373359679655933e-06
38.27000000000151,4.643134251126959e-06,-8.289187369359004e-07,9.699741244470934e-07,1.3301674047793049e-05,5.0328786364784036e-05,-3.841910955307453e-05
38.272000000001505,4.645776535202937e-06,-8.480585102260451e-07,9.65350662066775e-07,2.6422840759778945e-06,-1.9139773290144674e-05,-4.623462380318277e-06
